task_id,source,iteration,input_tokens,output_tokens,reasoning_tokens,verilog_file,model_name,finish_reason,system_fingerprint,run_id
578,mbpp_validation,0,606,131072,133090,D:\PythonProjects\llm_eval\test\mbpp_validation\578\578_gen_0.sv,minimax/minimax-m2:free,length,,gen-1762663948-icOin39GyZqa3P1gu0DI
772,mbpp_train,0,582,3681,1350,D:\PythonProjects\llm_eval\test\mbpp_train\772\772_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762664924-ZSelwN3Zq9U8zB3y46MK
3710,aapp_competition_test,0,538,4381,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3710\3710_gen_0.sv,minimax/minimax-m2:free,,,gen-1762664789-6zfRSJm3a6d0z0wzzyso
3972,aapp_competition_test,0,616,14067,13782,D:\PythonProjects\llm_eval\test\aapp_competition_test\3972\3972_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762664873-VUU66V11rNh45ehDCvSe
3546,aapp_competition_test,0,821,2816,1176,D:\PythonProjects\llm_eval\test\aapp_competition_test\3546\3546_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762664973-hx3rRtwrLrEoq6Kl7CMc
3075,aapp_competition_test,0,715,3575,1059,D:\PythonProjects\llm_eval\test\aapp_competition_test\3075\3075_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762664960-bY44M4oqHv7ZUK38AqT3
3805,aapp_competition_test,0,560,17458,17255,D:\PythonProjects\llm_eval\test\aapp_competition_test\3805\3805_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762664819-qJL94qgbIOLNAA1pROqH
721,mbpp_train,0,661,4250,1288,D:\PythonProjects\llm_eval\test\mbpp_train\721\721_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762664953-QsRGoKLyiKzUOI9n3UnE
3714,aapp_competition_test,0,598,3533,1532,D:\PythonProjects\llm_eval\test\aapp_competition_test\3714\3714_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762664977-NFnB4jZjr7az3KSv5Kjv
3978,aapp_competition_test,0,566,2939,863,D:\PythonProjects\llm_eval\test\aapp_competition_test\3978\3978_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665009-IETu7RC5DGqmedfyqGXx
3156,aapp_competition_test,0,622,4043,2325,D:\PythonProjects\llm_eval\test\aapp_competition_test\3156\3156_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665015-Dqc6PWVXE81NqlX0zuqs
3380,aapp_competition_test,0,550,16843,16422,D:\PythonProjects\llm_eval\test\aapp_competition_test\3380\3380_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762664895-HGd59QzaGcLpJ9WZIuCs
3377,aapp_competition_test,0,743,2309,1024,D:\PythonProjects\llm_eval\test\aapp_competition_test\3377\3377_gen_0.sv,minimax/minimax-m2:free,,,gen-1762665027-0nlHpenQwjcxDMj9tnBY
3226,aapp_competition_test,0,554,2407,1046,D:\PythonProjects\llm_eval\test\aapp_competition_test\3226\3226_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665025-jxipPoYUpJhS8SSMc9uC
3802,aapp_competition_test,0,654,4834,1383,D:\PythonProjects\llm_eval\test\aapp_competition_test\3802\3802_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665007-o0PDGZEReovJXlUF52co
388,mbpp_test,0,526,1544,958,D:\PythonProjects\llm_eval\test\mbpp_test\388\388_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665060-44RRT6ZDZoX8iDDuxOiR
791,mbpp_train,0,522,1565,886,D:\PythonProjects\llm_eval\test\mbpp_train\791\791_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665058-WON4t5uTga3DhNzCkbou
3553,aapp_competition_test,0,566,3674,1128,D:\PythonProjects\llm_eval\test\aapp_competition_test\3553\3553_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665061-nfBEazp1FZljgwp1bO4X
3216,aapp_competition_test,0,688,24585,23193,D:\PythonProjects\llm_eval\test\aapp_competition_test\3216\3216_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762664886-UBw6FZn9OGoVsx7UcBOk
3712,aapp_competition_test,0,785,2890,945,D:\PythonProjects\llm_eval\test\aapp_competition_test\3712\3712_gen_0.sv,minimax/minimax-m2:free,,,gen-1762665073-ZCNyC24fYZuSaTUuEXNw
3213,aapp_competition_test,0,735,131072,132761,D:\PythonProjects\llm_eval\test\aapp_competition_test\3213\3213_gen_0.sv,minimax/minimax-m2:free,length,,gen-1762664021-q36xmg7Zn1X5ATBA8gNZ
3225,aapp_competition_test,0,620,2511,1070,D:\PythonProjects\llm_eval\test\aapp_competition_test\3225\3225_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665121-vRyydxDvP97LiC9TdzCw
3154,aapp_competition_test,0,732,2822,1210,D:\PythonProjects\llm_eval\test\aapp_competition_test\3154\3154_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665121-3MueimaWQnHd5TKDQt99
89,mbpp_test,0,349,620,554,D:\PythonProjects\llm_eval\test\mbpp_test\89\89_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665159-Kbr2OHKgVOi8F6MKIHeS
3379,aapp_competition_test,0,699,2735,938,D:\PythonProjects\llm_eval\test\aapp_competition_test\3379\3379_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665136-FH01MvGHUgodOIzRDd68
3903,aapp_competition_test,0,545,16559,15029,D:\PythonProjects\llm_eval\test\aapp_competition_test\3903\3903_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665009-68XH6eTuf2hbMZKqguRw
3807,aapp_competition_test,0,698,15784,15009,D:\PythonProjects\llm_eval\test\aapp_competition_test\3807\3807_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665077-U7RIvzfQ8vA0TcKVVo1S
27,human_eval_test,0,397,5633,5512,D:\PythonProjects\llm_eval\test\human_eval_test\27\27_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665167-dt2iDxHFeYPE5DwTW3vN
3904,aapp_competition_test,0,561,15385,14847,D:\PythonProjects\llm_eval\test\aapp_competition_test\3904\3904_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665080-vWOQ6rbdcMhVNxSvCm4j
3076,aapp_competition_test,0,675,16914,15955,D:\PythonProjects\llm_eval\test\aapp_competition_test\3076\3076_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665061-jlU66DYzttQOUNLj2yfZ
3806,aapp_competition_test,0,525,827,612,D:\PythonProjects\llm_eval\test\aapp_competition_test\3806\3806_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665224-bVxILXOvJaXBZQb2iDOg
34,human_eval_test,0,478,20162,19457,D:\PythonProjects\llm_eval\test\human_eval_test\34\34_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665040-lteJtI3vhRqeAPrhwnZE
3139,aapp_competition_test,0,722,2223,1354,D:\PythonProjects\llm_eval\test\aapp_competition_test\3139\3139_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665234-QmmKEunE8ogABvHYgtI5
3229,aapp_competition_test,0,607,4001,1305,D:\PythonProjects\llm_eval\test\aapp_competition_test\3229\3229_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665243-GorNQXf80FOSybJTYbYe
3716,aapp_competition_test,0,522,10060,9565,D:\PythonProjects\llm_eval\test\aapp_competition_test\3716\3716_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665211-tim46q5LFeEqX1smtD6X
3352,aapp_competition_test,0,730,4647,1133,D:\PythonProjects\llm_eval\test\aapp_competition_test\3352\3352_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665263-8JMvvs2X77Dmgl5lD9vx
3554,aapp_competition_test,0,626,11397,1866,D:\PythonProjects\llm_eval\test\aapp_competition_test\3554\3554_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665177-VuTapTXJBvOccVZP885x
3080,aapp_competition_test,0,632,15866,13715,D:\PythonProjects\llm_eval\test\aapp_competition_test\3080\3080_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665167-ztidEIZYX153PIO1h4Ku
3905,aapp_competition_test,0,704,7031,1445,D:\PythonProjects\llm_eval\test\aapp_competition_test\3905\3905_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665225-IZfUi1YI8QCscUFqeKtY
586,mbpp_validation,0,416,747,635,D:\PythonProjects\llm_eval\test\mbpp_validation\586\586_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665322-xX9FHuG9jb6iSp9ojNCQ
576,mbpp_validation,0,580,2241,996,D:\PythonProjects\llm_eval\test\mbpp_validation\576\576_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665313-cEaEjkOttKvYGB7SxArX
607,mbpp_train,0,541,1733,882,D:\PythonProjects\llm_eval\test\mbpp_train\607\607_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665321-BGeFrKmPKD99ev0OQIa6
139,human_eval_test,0,548,21117,20245,D:\PythonProjects\llm_eval\test\human_eval_test\139\139_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665157-4lFsejrYieo5mQZtY0DR
3705,aapp_competition_test,0,546,1501,1040,D:\PythonProjects\llm_eval\test\aapp_competition_test\3705\3705_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665340-9niVGEpvzysvRh123rwt
3776,aapp_competition_test,0,738,1877,1035,D:\PythonProjects\llm_eval\test\aapp_competition_test\3776\3776_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665344-WEJPU88qIn7NoYKEAuM2
3534,aapp_competition_test,0,626,2751,1113,D:\PythonProjects\llm_eval\test\aapp_competition_test\3534\3534_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665331-HEZIF5UDbuHvQ4k9QD7V
558,mbpp_validation,0,568,9173,9074,D:\PythonProjects\llm_eval\test\mbpp_validation\558\558_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665304-UFFv79xurZrWbgIv8G64
3911,aapp_competition_test,0,635,2529,1315,D:\PythonProjects\llm_eval\test\aapp_competition_test\3911\3911_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665357-cHKzKFakZdEjRbXNXygK
140,human_eval_test,0,558,2600,1288,D:\PythonProjects\llm_eval\test\human_eval_test\140\140_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665398-8iXvKVlLVIrJtJ4b6oT2
464,mbpp_test,0,439,975,721,D:\PythonProjects\llm_eval\test\mbpp_test\464\464_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665426-KZD4pz9APwRPjutgE7xe
637,mbpp_train,0,363,1163,1108,D:\PythonProjects\llm_eval\test\mbpp_train\637\637_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665438-QSbO8JP4c2wq0lY29ix5
3977,aapp_competition_test,0,674,37360,35687,D:\PythonProjects\llm_eval\test\aapp_competition_test\3977\3977_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665116-6mIaS0rQd6QaQUsWxfMP
86,human_eval_test,0,616,15543,14510,D:\PythonProjects\llm_eval\test\human_eval_test\86\86_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665301-0R367QwW7hrJd7HSnBFV
102,mbpp_test,0,592,1659,833,D:\PythonProjects\llm_eval\test\mbpp_test\102\102_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665451-8buzGVviXT7dnW6KMrPn
82,human_eval_test,0,436,714,603,D:\PythonProjects\llm_eval\test\human_eval_test\82\82_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665462-uc2k1xSwKl4YeZgcHPzw
3157,aapp_competition_test,0,685,9945,8717,D:\PythonProjects\llm_eval\test\aapp_competition_test\3157\3157_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665366-WydYhXYexb4oghrhSzWz
283,mbpp_test,0,380,1180,324,D:\PythonProjects\llm_eval\test\mbpp_test\283\283_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665463-7FwHQDt9FJIk7cGO07ms
3981,aapp_competition_test,0,625,27065,22625,D:\PythonProjects\llm_eval\test\aapp_competition_test\3981\3981_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665233-OLJAeSxQKMecOscL8Ns1
3985,aapp_competition_test,0,579,15326,13788,D:\PythonProjects\llm_eval\test\aapp_competition_test\3985\3985_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665359-SfoxxFvd2SwiZJCFnMwb
3228,aapp_competition_test,0,766,20953,19959,D:\PythonProjects\llm_eval\test\aapp_competition_test\3228\3228_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665370-PjuayInmikyNNbnGhmRY
3987,aapp_competition_test,0,695,3404,2149,D:\PythonProjects\llm_eval\test\aapp_competition_test\3987\3987_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665513-SvIO24ntMpwT7RNrZpcM
3858,aapp_competition_test,0,532,9619,9029,D:\PythonProjects\llm_eval\test\aapp_competition_test\3858\3858_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665489-LUYxeSGqM20pOCKezZ9N
3081,aapp_competition_test,0,667,13622,12367,D:\PythonProjects\llm_eval\test\aapp_competition_test\3081\3081_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665469-7RkSEVy3wcAAGLaBjkno
3558,aapp_competition_test,0,577,11559,1507,D:\PythonProjects\llm_eval\test\aapp_competition_test\3558\3558_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665470-VWHvA6mTP0a84HXQKqmR
3082,aapp_competition_test,0,762,33752,31752,D:\PythonProjects\llm_eval\test\aapp_competition_test\3082\3082_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665324-ROapGygZxwBmfHraqNRI
35,human_eval_test,0,462,4415,4112,D:\PythonProjects\llm_eval\test\human_eval_test\35\35_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665599-vKOokIDCs0ZEwsAVpiyl
606,mbpp_train,0,411,1125,942,D:\PythonProjects\llm_eval\test\mbpp_train\606\606_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665636-ZgxnqYH4AFHuCnlWFBj3
3230,aapp_competition_test,0,602,6017,1416,D:\PythonProjects\llm_eval\test\aapp_competition_test\3230\3230_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665576-qAl4v4W6eCgNn3pva0xW
3161,aapp_competition_test,0,630,7880,2424,D:\PythonProjects\llm_eval\test\aapp_competition_test\3161\3161_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665564-Bnb3Xc1b7kglqnHKszDW
773,mbpp_train,0,504,3412,1461,D:\PythonProjects\llm_eval\test\mbpp_train\773\773_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665626-S44bjIMRys4u666a40Li
3815,aapp_competition_test,0,740,5199,1928,D:\PythonProjects\llm_eval\test\aapp_competition_test\3815\3815_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665686-NaOfdQf2d2KZZuGLksTS
3559,aapp_competition_test,0,796,10145,1354,D:\PythonProjects\llm_eval\test\aapp_competition_test\3559\3559_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665648-29vE2vg32qtTHXT8wkpH
3715,aapp_competition_test,0,548,30735,29972,D:\PythonProjects\llm_eval\test\aapp_competition_test\3715\3715_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665472-2cwzZTYftkBOeMUtz6zj
3984,aapp_competition_test,0,703,1414,404,D:\PythonProjects\llm_eval\test\aapp_competition_test\3984\3984_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665735-pxw2zrOCW5XpJiR0vZtb
3385,aapp_competition_test,0,506,1681,1074,D:\PythonProjects\llm_eval\test\aapp_competition_test\3385\3385_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665757-VuktiwxIFcNKmEYy9sV1
62,human_eval_test,0,397,1135,882,D:\PythonProjects\llm_eval\test\human_eval_test\62\62_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665783-PxNVV3otYrxdwTtFfW02
3720,aapp_competition_test,0,573,15949,15788,D:\PythonProjects\llm_eval\test\aapp_competition_test\3720\3720_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665668-R1ccvS2QvVPFdxpIg5zU
51,human_eval_test,0,513,1476,1186,D:\PythonProjects\llm_eval\test\human_eval_test\51\51_gen_0.sv,minimax/minimax-m2:free,,,gen-1762665798-2l9aUStqPscgHwGThFfv
792,mbpp_train,0,387,459,371,D:\PythonProjects\llm_eval\test\mbpp_train\792\792_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665817-OcjHvS89UYkgD4XzE1M8
3158,aapp_competition_test,0,745,6600,1323,D:\PythonProjects\llm_eval\test\aapp_competition_test\3158\3158_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665738-QBo7qrFK7Wit320GiU67
438,mbpp_test,0,446,3234,863,D:\PythonProjects\llm_eval\test\mbpp_test\438\438_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665811-wWc02dlt2cniOi54X3J8
3231,aapp_competition_test,0,659,6300,1957,D:\PythonProjects\llm_eval\test\aapp_competition_test\3231\3231_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665754-OwtPDQBAoLuTo6BPy8cm
3383,aapp_competition_test,0,679,26531,24526,D:\PythonProjects\llm_eval\test\aapp_competition_test\3383\3383_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665589-fQxlNmLhTYHc13JcrWZp
312,mbpp_test,0,585,1556,1109,D:\PythonProjects\llm_eval\test\mbpp_test\312\312_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665824-U4gxbGHbuvZxl6SYnAQj
3083,aapp_competition_test,0,693,3448,1436,D:\PythonProjects\llm_eval\test\aapp_competition_test\3083\3083_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665837-HngzBosrbBt0nA2SNfnu
3817,aapp_competition_test,0,584,2934,1326,D:\PythonProjects\llm_eval\test\aapp_competition_test\3817\3817_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665870-n6Wl1wXOpaWhNSOc7QPu
591,mbpp_validation,0,466,131072,131895,D:\PythonProjects\llm_eval\test\mbpp_validation\591\591_gen_0.sv,minimax/minimax-m2:free,length,,gen-1762664918-4vyUSbFNmqfsrnzx9wZj
3562,aapp_competition_test,0,714,6098,1410,D:\PythonProjects\llm_eval\test\aapp_competition_test\3562\3562_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665838-t4cfJF1akXnY70Ddwe8n
3085,aapp_competition_test,0,526,26994,25801,D:\PythonProjects\llm_eval\test\aapp_competition_test\3085\3085_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665645-dFQC2FAxMAe0YWB92uwW
3164,aapp_competition_test,0,648,2994,1167,D:\PythonProjects\llm_eval\test\aapp_competition_test\3164\3164_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665920-tmGE7Mr7WEnRCiPshMTN
3912,aapp_competition_test,0,665,32104,30703,D:\PythonProjects\llm_eval\test\aapp_competition_test\3912\3912_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665688-ILBvLS9ycBuMSvwwaU8T
3989,aapp_competition_test,0,615,11616,10764,D:\PythonProjects\llm_eval\test\aapp_competition_test\3989\3989_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665886-r1qODQd9eMLyT9DguJ5L
612,mbpp_train,0,454,1205,1084,D:\PythonProjects\llm_eval\test\mbpp_train\612\612_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665990-DPfM4jCzuF7EkYiNhUHE
90,mbpp_test,0,343,799,611,D:\PythonProjects\llm_eval\test\mbpp_test\90\90_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666003-oRKSs1cExvI0to0ovjYC
3387,aapp_competition_test,0,684,5961,1161,D:\PythonProjects\llm_eval\test\aapp_competition_test\3387\3387_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665927-2T8VqCsi3Z9Z9hdTlX7K
3084,aapp_competition_test,0,616,1448,636,D:\PythonProjects\llm_eval\test\aapp_competition_test\3084\3084_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666012-NMaYTMu3yhFlXBW2QY9F
3913,aapp_competition_test,0,609,15497,14664,D:\PythonProjects\llm_eval\test\aapp_competition_test\3913\3913_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665883-tExGTU6yJjp3bZVf5b3A
610,mbpp_train,0,465,9417,9317,D:\PythonProjects\llm_eval\test\mbpp_train\610\610_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665974-iMnLlkAy1oiB9ORzPCep
3824,aapp_competition_test,0,531,1176,751,D:\PythonProjects\llm_eval\test\aapp_competition_test\3824\3824_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666050-zJ0QAjiqT5NntV22H8g8
3703,aapp_competition_test,0,532,2941,1365,D:\PythonProjects\llm_eval\test\aapp_competition_test\3703\3703_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666027-psF6FXgfnnftFozqwy3h
3564,aapp_competition_test,0,818,5797,1232,D:\PythonProjects\llm_eval\test\aapp_competition_test\3564\3564_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666016-7RSnM09bUwUZD28dkpWT
114,human_eval_test,0,573,15373,14987,D:\PythonProjects\llm_eval\test\human_eval_test\114\114_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665943-oehAD9A8VQDLnGh0xEgZ
3717,aapp_competition_test,0,760,32171,29638,D:\PythonProjects\llm_eval\test\aapp_competition_test\3717\3717_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665842-5EdzwwwnT74vXzIQBs3M
3165,aapp_competition_test,0,672,3814,1273,D:\PythonProjects\llm_eval\test\aapp_competition_test\3165\3165_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666070-2DTxUH8yLrb3EY0HRZw8
8,human_eval_test,0,434,1389,759,D:\PythonProjects\llm_eval\test\human_eval_test\8\8_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666113-NeI7IaW5lsvjiXu9Dd2C
3384,aapp_competition_test,0,670,37597,36378,D:\PythonProjects\llm_eval\test\aapp_competition_test\3384\3384_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665789-KcgrjZ5hxbMVAbGwHgVM
3988,aapp_competition_test,0,656,5199,1839,D:\PythonProjects\llm_eval\test\aapp_competition_test\3988\3988_gen_0.sv,minimax/minimax-m2:free,,,gen-1762666066-hzX1DyeRkusWZw1EJ5Zq
557,mbpp_validation,0,401,1032,764,D:\PythonProjects\llm_eval\test\mbpp_validation\557\557_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666124-qYOffhV1mZ2BeNlPrfN2
3916,aapp_competition_test,0,475,7789,7251,D:\PythonProjects\llm_eval\test\aapp_competition_test\3916\3916_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666063-0rpFq2wsKhIa6tEvbwVK
3388,aapp_competition_test,0,638,3134,1247,D:\PythonProjects\llm_eval\test\aapp_competition_test\3388\3388_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666104-YRL7pGWXtCU21fkBpx54
584,mbpp_validation,0,593,2746,1230,D:\PythonProjects\llm_eval\test\mbpp_validation\584\584_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666129-dbKyQHN4eN9h3i4PXmfT
3091,aapp_competition_test,0,574,2921,1317,D:\PythonProjects\llm_eval\test\aapp_competition_test\3091\3091_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666130-K9EKbKnbeYhHCxTXlegD
3709,aapp_competition_test,0,480,3616,3362,D:\PythonProjects\llm_eval\test\aapp_competition_test\3709\3709_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666138-iISyZyUekAygpr2o4l0E
3915,aapp_competition_test,0,612,2767,1338,D:\PythonProjects\llm_eval\test\aapp_competition_test\3915\3915_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666148-KuG9SGywIDswRnkfL5KX
3571,aapp_competition_test,0,713,3820,1121,D:\PythonProjects\llm_eval\test\aapp_competition_test\3571\3571_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666136-shPUllRsDOljVlQkRDQX
87,human_eval_test,0,740,2232,1132,D:\PythonProjects\llm_eval\test\human_eval_test\87\87_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666191-34TiZcPojNVg3SKnZyxN
3203,aapp_competition_test,0,581,29552,28146,D:\PythonProjects\llm_eval\test\aapp_competition_test\3203\3203_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762665925-LN3uEkVJjBLgafhMcYL2
470,mbpp_test,0,420,923,764,D:\PythonProjects\llm_eval\test\mbpp_test\470\470_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666219-UIadyeTYtRfPn4fa6U40
3374,aapp_competition_test,0,745,5515,1158,D:\PythonProjects\llm_eval\test\aapp_competition_test\3374\3374_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666184-9xUdNX65cUDTxZRXhXU7
3995,aapp_competition_test,0,538,7143,6989,D:\PythonProjects\llm_eval\test\aapp_competition_test\3995\3995_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666167-OsworbAqg8bYKoc9hamP
106,mbpp_test,0,462,696,514,D:\PythonProjects\llm_eval\test\mbpp_test\106\106_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666235-ayXq5vQmFuhoG9aPleIP
635,mbpp_train,0,502,3798,1389,D:\PythonProjects\llm_eval\test\mbpp_train\635\635_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666221-TgILF3mm9dTJ5vV4XlDk
605,mbpp_train,0,493,1899,972,D:\PythonProjects\llm_eval\test\mbpp_train\605\605_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666271-oZC9T9f7QdmDni6yMczn
3234,aapp_competition_test,0,602,25418,24239,D:\PythonProjects\llm_eval\test\aapp_competition_test\3234\3234_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666102-GhQFQvsWEJupLVFWjUlo
755,mbpp_train,0,531,12454,11396,D:\PythonProjects\llm_eval\test\mbpp_train\755\755_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666230-pIyIvV1vtZsNAiJobfdK
3574,aapp_competition_test,0,622,1560,1228,D:\PythonProjects\llm_eval\test\aapp_competition_test\3574\3574_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666352-msttb9quidomB31H8Dbf
29,human_eval_test,0,571,13756,13458,D:\PythonProjects\llm_eval\test\human_eval_test\29\29_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666239-URm8sKr5FJOJBWh4ghIG
3725,aapp_competition_test,0,643,2668,1674,D:\PythonProjects\llm_eval\test\aapp_competition_test\3725\3725_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666366-X01UPRnJ29BkNh9HI47v
3926,aapp_competition_test,0,683,3272,1126,D:\PythonProjects\llm_eval\test\aapp_competition_test\3926\3926_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666398-uNwvYb2wzIZ18hNtPjnO
3159,aapp_competition_test,0,638,4671,1540,D:\PythonProjects\llm_eval\test\aapp_competition_test\3159\3159_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666442-4GSqLEXRkoWsohcR2Lgu
295,mbpp_test,0,534,28204,27624,D:\PythonProjects\llm_eval\test\mbpp_test\295\295_gen_0.sv,minimax/minimax-m2:free,stop,,gen-1762666247-RElIhRBomOXRtk0XdJ88
3810,aapp_competition_test,0,618,131072,133035,D:\PythonProjects\llm_eval\test\aapp_competition_test\3810\3810_gen_0.sv,minimax/minimax-m2:free,length,,gen-1762665473-4e0yJoWT4L2sbRPR63Jz
