problem,iteration,input_tokens,output_tokens,reasoning_tokens,verilog_file,model_name,finish_reason,system_fingerprint,run_id
Prob120_fsm3s,5,602,866,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob120_fsm3s\Prob120_fsm3s_gen_5.sv,x-ai/grok-code-fast-1,stop,,gen-1760475655-1vSz3Avb4ankIoxkCnTv
Prob120_fsm3s,6,602,741,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob120_fsm3s\Prob120_fsm3s_gen_6.sv,x-ai/grok-code-fast-1,stop,,gen-1760475665-ZPEHcaXd6n0cMatdGnsE
Prob120_fsm3s,7,602,1035,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob120_fsm3s\Prob120_fsm3s_gen_7.sv,x-ai/grok-code-fast-1,stop,,gen-1760475673-gu5AeUGaZXFXodgaqTmb
Prob120_fsm3s,9,602,1016,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob120_fsm3s\Prob120_fsm3s_gen_9.sv,x-ai/grok-code-fast-1,stop,,gen-1760475694-LZ5j4XODfLreMKyWgMSY
Prob120_fsm3s,8,602,845,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob120_fsm3s\Prob120_fsm3s_gen_8.sv,x-ai/grok-code-fast-1,stop,,gen-1760475683-FuyGDoCSlun0NcvEBTh6
Prob084_ece241_2013_q12,2,714,597,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob084_ece241_2013_q12\Prob084_ece241_2013_q12_gen_2.sv,x-ai/grok-code-fast-1,stop,,gen-1760475727-0ECxvOnbrtIy14Tayr4y
Prob084_ece241_2013_q12,0,714,1736,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob084_ece241_2013_q12\Prob084_ece241_2013_q12_gen_0.sv,x-ai/grok-code-fast-1,stop,,gen-1760475701-cMpx1BldNGLdKy6Azmxq
Prob084_ece241_2013_q12,1,714,1223,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob084_ece241_2013_q12\Prob084_ece241_2013_q12_gen_1.sv,x-ai/grok-code-fast-1,stop,,gen-1760475716-nOzXf1LBrnPEDSxTmsUN
Prob084_ece241_2013_q12,3,714,943,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob084_ece241_2013_q12\Prob084_ece241_2013_q12_gen_3.sv,x-ai/grok-code-fast-1,stop,,gen-1760475732-XJMMs3Nfk6ypYOTqlJny
Prob084_ece241_2013_q12,5,714,1543,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob084_ece241_2013_q12\Prob084_ece241_2013_q12_gen_5.sv,x-ai/grok-code-fast-1,stop,,gen-1760475763-3pQIwvLB6VeXqFJ91jR3
Prob084_ece241_2013_q12,4,714,2038,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob084_ece241_2013_q12\Prob084_ece241_2013_q12_gen_4.sv,x-ai/grok-code-fast-1,stop,,gen-1760475741-Kd0gWmPG2Z8BaC7mgGRP
Prob084_ece241_2013_q12,6,714,651,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob084_ece241_2013_q12\Prob084_ece241_2013_q12_gen_6.sv,x-ai/grok-code-fast-1,stop,,gen-1760475777-tsxJl6jwm0yZ3vAj9xeC
Prob084_ece241_2013_q12,7,714,1536,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob084_ece241_2013_q12\Prob084_ece241_2013_q12_gen_7.sv,x-ai/grok-code-fast-1,stop,,gen-1760475784-anO03VwE4kQvCi1Q9lHX
Prob084_ece241_2013_q12,8,714,2257,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob084_ece241_2013_q12\Prob084_ece241_2013_q12_gen_8.sv,x-ai/grok-code-fast-1,stop,,gen-1760475796-R272Fq14kCvi5mlQNKxX
Prob084_ece241_2013_q12,9,714,1375,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob084_ece241_2013_q12\Prob084_ece241_2013_q12_gen_9.sv,x-ai/grok-code-fast-1,stop,,gen-1760475814-5kVgiDr8rUdgsTjeKUmy
Prob013_m2014_q4e,0,490,165,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob013_m2014_q4e\Prob013_m2014_q4e_gen_0.sv,x-ai/grok-code-fast-1,stop,,gen-1760475824-RoFov2aOTS7GN8Z3eIBD
Prob013_m2014_q4e,1,490,498,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob013_m2014_q4e\Prob013_m2014_q4e_gen_1.sv,x-ai/grok-code-fast-1,stop,,gen-1760475828-mqTYffa4wEaHgwHls6qV
Prob013_m2014_q4e,2,490,506,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob013_m2014_q4e\Prob013_m2014_q4e_gen_2.sv,x-ai/grok-code-fast-1,stop,,gen-1760475834-8uC0EkRqYUdjiOpDLppS
Prob013_m2014_q4e,5,490,471,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob013_m2014_q4e\Prob013_m2014_q4e_gen_5.sv,x-ai/grok-code-fast-1,stop,,gen-1760475854-6ZBYTXc9KvSP9w40SJvW
Prob013_m2014_q4e,3,490,405,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob013_m2014_q4e\Prob013_m2014_q4e_gen_3.sv,x-ai/grok-code-fast-1,stop,,gen-1760475838-cKAFd23bEKfCdI0HULY7
Prob013_m2014_q4e,6,490,296,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob013_m2014_q4e\Prob013_m2014_q4e_gen_6.sv,x-ai/grok-code-fast-1,stop,,gen-1760475859-ovSSDallFEnEjPTTeDFJ
Prob013_m2014_q4e,4,490,409,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob013_m2014_q4e\Prob013_m2014_q4e_gen_4.sv,x-ai/grok-code-fast-1,stop,,gen-1760475843-LpPSgKt8m32M32NpDOzM
Prob013_m2014_q4e,7,490,269,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob013_m2014_q4e\Prob013_m2014_q4e_gen_7.sv,x-ai/grok-code-fast-1,stop,,gen-1760475862-yzonRan8puA0qsKyeNVw
Prob013_m2014_q4e,8,490,584,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob013_m2014_q4e\Prob013_m2014_q4e_gen_8.sv,x-ai/grok-code-fast-1,stop,,gen-1760475865-hIELfhjx3MNFGn3Uovf2
Prob013_m2014_q4e,9,490,517,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob013_m2014_q4e\Prob013_m2014_q4e_gen_9.sv,x-ai/grok-code-fast-1,stop,,gen-1760475875-l6AJBpUArWfI2OKLpUHN
Prob037_review2015_count1k,0,540,783,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob037_review2015_count1k\Prob037_review2015_count1k_gen_0.sv,x-ai/grok-code-fast-1,stop,,gen-1760475880-ARmbyMw4NrxVahstiT2B
Prob037_review2015_count1k,1,540,632,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob037_review2015_count1k\Prob037_review2015_count1k_gen_1.sv,x-ai/grok-code-fast-1,stop,,gen-1760475889-A98YnfBd8TSCtMlr02KQ
Prob037_review2015_count1k,4,540,728,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob037_review2015_count1k\Prob037_review2015_count1k_gen_4.sv,x-ai/grok-code-fast-1,stop,,gen-1760475908-Z8zu0oSiVZ3G1yC09Ht8
Prob037_review2015_count1k,3,540,504,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob037_review2015_count1k\Prob037_review2015_count1k_gen_3.sv,x-ai/grok-code-fast-1,stop,,gen-1760475901-wHyPDzfjVLlXypquWqRT
Prob037_review2015_count1k,7,540,519,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob037_review2015_count1k\Prob037_review2015_count1k_gen_7.sv,x-ai/grok-code-fast-1,stop,,gen-1760475929-A4qV1KtZhCtcLvVpTo08
Prob037_review2015_count1k,2,540,398,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob037_review2015_count1k\Prob037_review2015_count1k_gen_2.sv,x-ai/grok-code-fast-1,stop,,gen-1760475896-ZPe0K8n7oeZPvP1D8qSe
Prob037_review2015_count1k,8,540,1032,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob037_review2015_count1k\Prob037_review2015_count1k_gen_8.sv,x-ai/grok-code-fast-1,stop,,gen-1760475936-45GfWeGsE2j26WjT4tYx
Prob037_review2015_count1k,6,540,533,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob037_review2015_count1k\Prob037_review2015_count1k_gen_6.sv,x-ai/grok-code-fast-1,stop,,gen-1760475923-pSn7hqJVrVcBEjztJIfA
Prob037_review2015_count1k,9,540,433,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob037_review2015_count1k\Prob037_review2015_count1k_gen_9.sv,x-ai/grok-code-fast-1,stop,,gen-1760475947-BH1gnBCPNsLzCe9vRKeI
Prob037_review2015_count1k,5,540,625,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob037_review2015_count1k\Prob037_review2015_count1k_gen_5.sv,x-ai/grok-code-fast-1,stop,,gen-1760475916-xzEDT2JeU4qxO1ofcnGh
Prob023_vector100r,2,496,843,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob023_vector100r\Prob023_vector100r_gen_2.sv,x-ai/grok-code-fast-1,stop,,gen-1760475967-JvObSPFLhZPAJa85rycV
Prob023_vector100r,3,496,369,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob023_vector100r\Prob023_vector100r_gen_3.sv,x-ai/grok-code-fast-1,stop,,gen-1760475978-MksVe707hKKIgEy7GIE6
Prob023_vector100r,0,496,602,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob023_vector100r\Prob023_vector100r_gen_0.sv,x-ai/grok-code-fast-1,stop,,gen-1760475953-eTF7StE1O5ZwflvBagJP
Prob023_vector100r,4,496,1309,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob023_vector100r\Prob023_vector100r_gen_4.sv,x-ai/grok-code-fast-1,stop,,gen-1760475982-tKnMDVuS7xNLvQpxohZy
Prob023_vector100r,1,496,952,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob023_vector100r\Prob023_vector100r_gen_1.sv,x-ai/grok-code-fast-1,stop,,gen-1760475958-BwBtHtCvbG1rPdOVnlai
Prob023_vector100r,5,496,560,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob023_vector100r\Prob023_vector100r_gen_5.sv,x-ai/grok-code-fast-1,stop,,gen-1760475994-JDb8j6qf60bDqWyRjXQj
Prob023_vector100r,6,496,582,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob023_vector100r\Prob023_vector100r_gen_6.sv,x-ai/grok-code-fast-1,stop,,gen-1760476000-hdlmEYljzCNXZwR79Ny4
Prob023_vector100r,9,496,1352,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob023_vector100r\Prob023_vector100r_gen_9.sv,x-ai/grok-code-fast-1,stop,,gen-1760476027-j30uq2tNden5q2fgz9Ii
Prob023_vector100r,7,496,522,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob023_vector100r\Prob023_vector100r_gen_7.sv,x-ai/grok-code-fast-1,stop,,gen-1760476005-rsfmv3Os04ulrOYf2I7t
Prob023_vector100r,8,496,1226,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob023_vector100r\Prob023_vector100r_gen_8.sv,x-ai/grok-code-fast-1,stop,,gen-1760476013-d1bOSWcGrVfDgRKzEO7F
Prob075_counter_2bc,1,630,960,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob075_counter_2bc\Prob075_counter_2bc_gen_1.sv,x-ai/grok-code-fast-1,stop,,gen-1760476052-hNPtS6BHPUa8DcZheKBI
Prob075_counter_2bc,2,630,651,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob075_counter_2bc\Prob075_counter_2bc_gen_2.sv,x-ai/grok-code-fast-1,stop,,gen-1760476061-bqmUoXkPBOimWYUuT3Vm
Prob075_counter_2bc,0,630,771,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob075_counter_2bc\Prob075_counter_2bc_gen_0.sv,x-ai/grok-code-fast-1,stop,,gen-1760476044-rp56ZVOUtAz6DizygO3y
Prob075_counter_2bc,3,630,906,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob075_counter_2bc\Prob075_counter_2bc_gen_3.sv,x-ai/grok-code-fast-1,stop,,gen-1760476068-kX7RUUNsUZolbiwb64a2
Prob075_counter_2bc,4,630,802,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob075_counter_2bc\Prob075_counter_2bc_gen_4.sv,x-ai/grok-code-fast-1,stop,,gen-1760476077-FqDXG9DqKH12gLDMduaG
Prob075_counter_2bc,7,630,667,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob075_counter_2bc\Prob075_counter_2bc_gen_7.sv,x-ai/grok-code-fast-1,stop,,gen-1760476110-Dme7AJnOUHKJr1cFNfyr
Prob075_counter_2bc,6,630,1544,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob075_counter_2bc\Prob075_counter_2bc_gen_6.sv,x-ai/grok-code-fast-1,stop,,gen-1760476095-T25wEk2mePbvXHN0SspM
Prob075_counter_2bc,8,630,1080,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob075_counter_2bc\Prob075_counter_2bc_gen_8.sv,x-ai/grok-code-fast-1,stop,,gen-1760476116-tuJPoFma7R2VbpVYJHPF
Prob075_counter_2bc,5,630,914,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob075_counter_2bc\Prob075_counter_2bc_gen_5.sv,x-ai/grok-code-fast-1,stop,,gen-1760476086-uq2kSd2TjGVZpWWqbxVv
Prob075_counter_2bc,9,630,1422,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob075_counter_2bc\Prob075_counter_2bc_gen_9.sv,x-ai/grok-code-fast-1,stop,,gen-1760476127-tsXxbflB4PAD5lKLPoSd
Prob099_m2014_q6c,1,749,1426,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob099_m2014_q6c\Prob099_m2014_q6c_gen_1.sv,x-ai/grok-code-fast-1,stop,,gen-1760476155-Yzt62TvAqTGeDoLMWof1
Prob099_m2014_q6c,2,749,1666,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob099_m2014_q6c\Prob099_m2014_q6c_gen_2.sv,x-ai/grok-code-fast-1,stop,,gen-1760476167-bCIRoM6RTO2To3phlCAh
Prob099_m2014_q6c,0,749,1618,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob099_m2014_q6c\Prob099_m2014_q6c_gen_0.sv,x-ai/grok-code-fast-1,stop,,gen-1760476142-j1xBJireRyeonIIPgRnD
Prob099_m2014_q6c,3,749,1251,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob099_m2014_q6c\Prob099_m2014_q6c_gen_3.sv,x-ai/grok-code-fast-1,stop,,gen-1760476182-pCPa0WunEOzR7d4psG2n
Prob099_m2014_q6c,4,749,1402,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob099_m2014_q6c\Prob099_m2014_q6c_gen_4.sv,x-ai/grok-code-fast-1,stop,,gen-1760476192-SwdluiRnDkmAzKgbfUE1
Prob099_m2014_q6c,5,749,868,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob099_m2014_q6c\Prob099_m2014_q6c_gen_5.sv,x-ai/grok-code-fast-1,stop,,gen-1760476202-4HrsUkh9CKNpJUysOBrN
Prob099_m2014_q6c,7,749,982,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob099_m2014_q6c\Prob099_m2014_q6c_gen_7.sv,x-ai/grok-code-fast-1,stop,,gen-1760476223-cUzy46U48JX9kV6RtYqx
Prob099_m2014_q6c,6,749,1457,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob099_m2014_q6c\Prob099_m2014_q6c_gen_6.sv,x-ai/grok-code-fast-1,stop,,gen-1760476213-Gm1OahFFbLnIZ0SEsZZ3
Prob099_m2014_q6c,8,749,1785,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob099_m2014_q6c\Prob099_m2014_q6c_gen_8.sv,x-ai/grok-code-fast-1,stop,,gen-1760476231-tYXkx6gqHDclOn8HVlRR
Prob099_m2014_q6c,9,749,913,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob099_m2014_q6c\Prob099_m2014_q6c_gen_9.sv,x-ai/grok-code-fast-1,stop,,gen-1760476245-KInU5NVXlYtUM2BAP4GU
Prob021_mux256to1v,0,568,490,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob021_mux256to1v\Prob021_mux256to1v_gen_0.sv,x-ai/grok-code-fast-1,stop,,gen-1760476254-xLzPduTX75c2XFTxOMtK
Prob021_mux256to1v,1,568,733,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob021_mux256to1v\Prob021_mux256to1v_gen_1.sv,x-ai/grok-code-fast-1,stop,,gen-1760476260-k136BhEMZRN89Rp4osAs
Prob021_mux256to1v,2,568,704,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob021_mux256to1v\Prob021_mux256to1v_gen_2.sv,x-ai/grok-code-fast-1,stop,,gen-1760476271-I9W0F2EAvZdkHxCb75Qd
Prob021_mux256to1v,3,568,1059,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob021_mux256to1v\Prob021_mux256to1v_gen_3.sv,x-ai/grok-code-fast-1,stop,,gen-1760476278-PYASkABcOrGawVTlBwx5
Prob021_mux256to1v,4,568,389,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob021_mux256to1v\Prob021_mux256to1v_gen_4.sv,x-ai/grok-code-fast-1,stop,,gen-1760476288-yta7WhA6BFoW8XEzC4RU
Prob021_mux256to1v,6,568,1333,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob021_mux256to1v\Prob021_mux256to1v_gen_6.sv,x-ai/grok-code-fast-1,stop,,gen-1760476303-b0DDL3PzKUpljG3TY4qw
Prob021_mux256to1v,7,568,1099,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob021_mux256to1v\Prob021_mux256to1v_gen_7.sv,x-ai/grok-code-fast-1,stop,,gen-1760476315-FjDS2S6ErmA2phWaDEPV
Prob021_mux256to1v,5,568,601,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob021_mux256to1v\Prob021_mux256to1v_gen_5.sv,x-ai/grok-code-fast-1,stop,,gen-1760476295-XfwfxGMuqNuar3ElxUEj
Prob021_mux256to1v,8,568,377,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob021_mux256to1v\Prob021_mux256to1v_gen_8.sv,x-ai/grok-code-fast-1,stop,,gen-1760476329-TdPNpxtCMC9Hifm9uRHq
Prob021_mux256to1v,9,568,670,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob021_mux256to1v\Prob021_mux256to1v_gen_9.sv,x-ai/grok-code-fast-1,stop,,gen-1760476334-0ltgmCS3rBxGGUIYAxUg
Prob149_ece241_2013_q4,1,830,2928,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob149_ece241_2013_q4\Prob149_ece241_2013_q4_gen_1.sv,x-ai/grok-code-fast-1,stop,,gen-1760476364-xoXs1XXRZ5fDsVFae8St
Prob149_ece241_2013_q4,3,830,3717,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob149_ece241_2013_q4\Prob149_ece241_2013_q4_gen_3.sv,x-ai/grok-code-fast-1,stop,,gen-1760476469-E5cbc1BuytApyGtbbD7G
Prob149_ece241_2013_q4,2,830,4745,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob149_ece241_2013_q4\Prob149_ece241_2013_q4_gen_2.sv,x-ai/grok-code-fast-1,stop,,gen-1760476385-usIOEYnF5xQRKVObkX07
Prob149_ece241_2013_q4,0,830,2692,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob149_ece241_2013_q4\Prob149_ece241_2013_q4_gen_0.sv,x-ai/grok-code-fast-1,stop,,gen-1760476341-OxiN3MXm5CJJnOH2JZDg
Prob149_ece241_2013_q4,4,830,5514,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob149_ece241_2013_q4\Prob149_ece241_2013_q4_gen_4.sv,x-ai/grok-code-fast-1,stop,,gen-1760476501-jFpTKojUrYElu2rucscP
Prob149_ece241_2013_q4,5,830,4081,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob149_ece241_2013_q4\Prob149_ece241_2013_q4_gen_5.sv,x-ai/grok-code-fast-1,stop,,gen-1760476544-GUiYxg7cKKjnjSSkRMPW
Prob149_ece241_2013_q4,6,830,3668,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob149_ece241_2013_q4\Prob149_ece241_2013_q4_gen_6.sv,x-ai/grok-code-fast-1,stop,,gen-1760476585-zmFrdsjkvU16LhSeqJGM
Prob149_ece241_2013_q4,7,830,2871,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob149_ece241_2013_q4\Prob149_ece241_2013_q4_gen_7.sv,x-ai/grok-code-fast-1,stop,,gen-1760476625-BHx2RCPBaJQ36NCpFqgv
Prob149_ece241_2013_q4,8,830,3630,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob149_ece241_2013_q4\Prob149_ece241_2013_q4_gen_8.sv,x-ai/grok-code-fast-1,stop,,gen-1760476661-l1EMyj4jNg50l5I9RXSh
Prob149_ece241_2013_q4,9,830,3086,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob149_ece241_2013_q4\Prob149_ece241_2013_q4_gen_9.sv,x-ai/grok-code-fast-1,stop,,gen-1760476692-sD5LzVipgQGwf701ykjj
Prob085_shift4,1,644,982,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob085_shift4\Prob085_shift4_gen_1.sv,x-ai/grok-code-fast-1,stop,,gen-1760476733-TTzxLX0nINr6sJJBYhIB
Prob085_shift4,0,644,729,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob085_shift4\Prob085_shift4_gen_0.sv,x-ai/grok-code-fast-1,stop,,gen-1760476718-cYedR9A41PRlUnstcQte
Prob085_shift4,4,644,575,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob085_shift4\Prob085_shift4_gen_4.sv,x-ai/grok-code-fast-1,stop,,gen-1760476765-dZvvvVOpf8RZMqMp4abr
Prob085_shift4,3,644,1308,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob085_shift4\Prob085_shift4_gen_3.sv,x-ai/grok-code-fast-1,stop,,gen-1760476746-xe3akfdk4YkAvUYdHlhJ
Prob085_shift4,2,644,425,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob085_shift4\Prob085_shift4_gen_2.sv,x-ai/grok-code-fast-1,stop,,gen-1760476742-XlVlUefahBXgTfBTQ3oB
Prob085_shift4,5,644,806,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob085_shift4\Prob085_shift4_gen_5.sv,x-ai/grok-code-fast-1,stop,,gen-1760476771-easqEgsIZkdmubD4Tohn
Prob085_shift4,8,644,874,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob085_shift4\Prob085_shift4_gen_8.sv,x-ai/grok-code-fast-1,stop,,gen-1760476800-hszwX1DBiAyPEG2kpuaH
Prob085_shift4,6,644,658,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob085_shift4\Prob085_shift4_gen_6.sv,x-ai/grok-code-fast-1,stop,,gen-1760476778-w2ZlaFKe7uxmC0KVzlnu
Prob085_shift4,7,644,1661,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob085_shift4\Prob085_shift4_gen_7.sv,x-ai/grok-code-fast-1,stop,,gen-1760476787-2VRL093TuDBVZxuaZYRF
Prob085_shift4,9,644,1026,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob085_shift4\Prob085_shift4_gen_9.sv,x-ai/grok-code-fast-1,stop,,gen-1760476812-essRCVMO1kubln6E9Ch2
