Category,Problem,Has_SV,Has_TB,Has_VVP,Has_XML,Compilation,Verification,Overall,Tests,Pass,Fail,Skip
aapp_competition_test,3411,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3413,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3414,True,True,True,False,pass,fail,verification_failed,0,0,0,0
aapp_competition_test,3416,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3417,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3418,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3419,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3420,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3421,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3422,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3423,True,True,True,True,pass,fail,verification_failed,2,0,2,0
aapp_competition_test,3424,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3426,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3427,True,True,True,False,pass,fail,verification_failed,0,0,0,0
aapp_competition_test,3428,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3429,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3430,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3432,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3433,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3434,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3435,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3436,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3437,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3438,True,True,True,False,pass,fail,verification_failed,0,0,0,0
aapp_competition_test,3439,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3440,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3441,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3442,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3443,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3444,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3445,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3446,True,True,True,False,pass,fail,verification_failed,0,0,0,0
aapp_competition_test,3447,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3449,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3450,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3451,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3452,True,True,True,True,pass,fail,verification_failed,2,1,1,0
aapp_competition_test,3453,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3454,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3457,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3458,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3460,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3461,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3463,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3464,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3465,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3468,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3469,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3470,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3471,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3472,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3473,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3474,True,True,True,True,pass,fail,verification_failed,2,0,2,0
aapp_competition_test,3475,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3476,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3477,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3478,True,True,True,False,pass,fail,verification_failed,0,0,0,0
aapp_competition_test,3479,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3482,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3483,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3484,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3485,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3486,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3487,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3488,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3489,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3490,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3491,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3492,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3493,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3494,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3496,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3497,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3498,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3499,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3500,True,True,True,True,pass,fail,verification_failed,2,1,1,0
aapp_competition_test,3502,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3503,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3504,True,True,True,True,pass,fail,verification_failed,2,0,2,0
aapp_competition_test,3505,True,True,True,True,pass,fail,verification_failed,3,0,3,0
aapp_competition_test,3506,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3507,True,True,True,False,pass,fail,verification_failed,0,0,0,0
aapp_competition_test,3508,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3510,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3512,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3514,True,True,True,False,pass,fail,verification_failed,0,0,0,0
aapp_competition_test,3515,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3516,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3517,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3518,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3519,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3520,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3522,True,True,True,True,pass,fail,verification_failed,2,0,2,0
aapp_competition_test,3523,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3524,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3525,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3526,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3527,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3528,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3529,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3530,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3531,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3532,True,True,True,True,pass,fail,verification_failed,2,0,2,0
aapp_competition_test,3533,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3534,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3535,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3536,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3537,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3540,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3541,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3542,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3543,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3544,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3545,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3548,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3550,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3551,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3553,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3554,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3555,True,True,True,False,pass,fail,verification_failed,0,0,0,0
aapp_competition_test,3556,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3557,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3558,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3559,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3560,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3561,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3562,True,True,True,True,pass,fail,verification_failed,2,0,2,0
aapp_competition_test,3563,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3564,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3565,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3566,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3567,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3568,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3569,True,True,True,True,pass,fail,verification_failed,2,0,2,0
aapp_competition_test,3570,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3571,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3572,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3573,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3574,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3575,True,True,True,False,pass,fail,verification_failed,0,0,0,0
aapp_competition_test,3576,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3577,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3578,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3579,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3580,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3581,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3582,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3583,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3584,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3585,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3586,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3588,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3589,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3590,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3592,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3593,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3594,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3595,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3596,True,True,True,True,pass,fail,verification_failed,4,0,4,0
aapp_competition_test,3597,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3599,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3600,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3601,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3602,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3603,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3604,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3606,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3607,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3608,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3609,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3610,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3611,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3613,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3614,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3615,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3616,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3619,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3620,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3621,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3622,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3623,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3625,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3626,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3628,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3629,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3630,True,True,True,True,pass,fail,verification_failed,2,1,1,0
aapp_competition_test,3631,True,True,True,False,pass,fail,verification_failed,0,0,0,0
aapp_competition_test,3632,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3633,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3634,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3635,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3636,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3637,True,True,True,False,pass,fail,verification_failed,0,0,0,0
aapp_competition_test,3638,True,True,True,False,pass,fail,verification_failed,0,0,0,0
aapp_competition_test,3639,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3640,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3641,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3642,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3644,True,True,True,True,pass,fail,verification_failed,3,0,3,0
aapp_competition_test,3646,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3647,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3648,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3649,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3650,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3652,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3653,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3656,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3657,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3658,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3659,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3660,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3661,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3662,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3663,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3664,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3666,True,True,True,True,pass,fail,verification_failed,2,0,2,0
aapp_competition_test,3667,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3670,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3671,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3672,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3673,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3674,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3676,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3677,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3679,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3681,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3682,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3683,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3684,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3685,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3686,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3687,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3688,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3689,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3690,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3691,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3692,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3693,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3694,True,True,True,False,pass,fail,verification_failed,0,0,0,0
aapp_competition_test,3695,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3696,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3697,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3699,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3701,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3702,True,True,True,True,pass,pass,pass,1,1,0,0
aapp_competition_test,3703,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3704,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3705,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3706,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3708,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3709,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3710,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3711,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3712,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3713,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3714,True,True,True,True,pass,fail,verification_failed,2,0,2,0
aapp_competition_test,3715,True,True,True,True,pass,pass,pass,1,1,0,0
aapp_competition_test,3716,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3717,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3720,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3721,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3723,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3725,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3726,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3727,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3728,True,True,True,True,pass,fail,verification_failed,3,0,3,0
aapp_competition_test,3729,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3730,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3731,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3732,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3733,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3734,True,True,True,True,pass,pass,pass,1,1,0,0
aapp_competition_test,3735,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3736,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3737,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3738,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3739,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3740,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3741,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3742,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3744,True,True,True,True,pass,fail,verification_failed,2,0,2,0
aapp_competition_test,3745,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3746,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3747,True,True,True,True,pass,pass,pass,3,3,0,0
aapp_competition_test,3750,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3751,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3752,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3753,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3756,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3757,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3758,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3759,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3761,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3763,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3764,True,True,True,False,pass,fail,verification_failed,0,0,0,0
aapp_competition_test,3765,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3766,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3768,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3769,True,True,True,True,pass,fail,verification_failed,2,0,2,0
aapp_competition_test,3770,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3771,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3772,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3773,True,True,True,True,pass,fail,verification_failed,2,0,2,0
aapp_competition_test,3774,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3775,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3776,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3778,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3779,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3780,True,True,True,True,pass,fail,verification_failed,2,1,1,0
aapp_competition_test,3784,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3785,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3790,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3791,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3792,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3793,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3794,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3796,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3800,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3802,True,True,True,True,pass,fail,verification_failed,2,1,1,0
aapp_competition_test,3803,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3804,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3808,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3809,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3810,True,True,True,False,pass,fail,verification_failed,0,0,0,0
aapp_competition_test,3811,True,True,True,True,pass,fail,verification_failed,2,0,2,0
aapp_competition_test,3812,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3815,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3816,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3817,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3819,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3820,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3823,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3826,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3827,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3828,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3830,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3831,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3833,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3834,True,True,True,True,pass,fail,verification_failed,2,0,2,0
aapp_competition_test,3835,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3836,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3837,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3838,True,True,False,False,fail,fail,compilation_failed,0,0,0,0
aapp_competition_test,3839,True,True,True,True,pass,fail,verification_failed,1,0,1,0
aapp_competition_test,3840,True,True,True,True,pass,fail,verification_failed,1,0,1,0
