task_id,source,iteration,input_tokens,output_tokens,reasoning_tokens,verilog_file,model_name,finish_reason,system_fingerprint,run_id
3306,aapp_competition_test,0,683,12327,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3306\3306_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762581536-4Xralyxvuxrau2KEFqim
3309,aapp_competition_test,0,554,7930,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3309\3309_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762581673-VSoR5LAdAzvieHaz38Gf
3139,aapp_competition_test,0,690,5447,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3139\3139_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762581798-fFLQJPEwFSZ6xy3WVei4
3305,aapp_competition_test,0,635,10383,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3305\3305_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762581653-uz7rWMNcwd9fKBhHDybg
3635,aapp_competition_test,0,578,7244,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3635\3635_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762581794-fynu03Rs80tQh9kVulit
3156,aapp_competition_test,0,591,16277,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3156\3156_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762581482-3mcPXgvOHepkwRs8m2Ri
3308,aapp_competition_test,0,750,5415,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3308\3308_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762581878-RceNqTzZeEQ6lbrtH1K4
3229,aapp_competition_test,0,584,9024,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3229\3229_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762581825-xXhHIchD2xWCBWvDPUT2
3157,aapp_competition_test,0,656,6773,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3157\3157_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762581934-ISfRra9f9RbtuvndbJlY
3228,aapp_competition_test,0,746,8667,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3228\3228_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762581950-i97UVpw0genuFveruKbu
3640,aapp_competition_test,0,534,8612,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3640\3640_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762581987-X5m9GwyqGmLZs4ecoGoy
3304,aapp_competition_test,0,638,9578,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3304\3304_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762581955-SErVfyCy0WmNPlWqFlH5
3644,aapp_competition_test,0,585,7343,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3644\3644_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582055-JxsZZcz3SrrMF0BBwhGZ
3639,aapp_competition_test,0,705,12656,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3639\3639_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762581898-X3xSERZwJDwepnUwBGgX
3158,aapp_competition_test,0,720,5968,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3158\3158_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582122-lPkX2VyeYE0vCYIwIE4f
3646,aapp_competition_test,0,607,2129,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3646\3646_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582313-CgwJ6MFz7SePyw6eM09f
3313,aapp_competition_test,0,651,3572,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3313\3313_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582253-6K0CQolswsGy3FCWbw75
3161,aapp_competition_test,0,605,12123,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3161\3161_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582005-zeiZ8Dhx7MglsZHcO5gS
3231,aapp_competition_test,0,630,7592,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3231\3231_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582180-npH0a0L8arjwaLn2gCHo
3314,aapp_competition_test,0,599,11278,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3314\3314_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582054-JfsOr4Smh170cUB8ydPu
3630,aapp_competition_test,0,570,6494,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3630\3630_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582370-V0q9P0mp7LXuyRTlhLDQ
3165,aapp_competition_test,0,637,6513,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3165\3165_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582397-Lt9au9i34RjYhE4n1cic
3164,aapp_competition_test,0,621,8345,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3164\3164_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582322-TEI7iaOlBg5x83ILVvhS
3230,aapp_competition_test,0,572,9219,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3230\3230_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582338-0qsOfmbCIMiVZxIefrOx
3315,aapp_competition_test,0,596,9607,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3315\3315_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582365-c5q9PxMU0c3UfgWYLhkl
3203,aapp_competition_test,0,554,11189,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3203\3203_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582323-Lgb4gsxNYBzE6GUEME11
3234,aapp_competition_test,0,572,9035,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3234\3234_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582398-wCJ90WHEJ2fP7qByiU0l
3097,aapp_competition_test,0,429,2667,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3097\3097_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582774-APWvhrrjxSWORIP92MGx
3650,aapp_competition_test,0,536,9389,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3650\3650_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582448-KEhF7LCGmu4OcJq47uX6
3321,aapp_competition_test,0,588,4827,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3321\3321_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582762-0f7BA6kdKX8U8xhUGroe
3240,aapp_competition_test,0,660,8199,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3240\3240_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582626-RZuer6WsRm38U1qlLm1q
3317,aapp_competition_test,0,541,8391,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3317\3317_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582667-URWYvgstVtS60ShU7BSp
3232,aapp_competition_test,0,490,7590,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3232\3232_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582753-bM8rSsIYVwk9F9NW9ExI
3159,aapp_competition_test,0,612,10337,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3159\3159_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582702-5QqFBmlZAHKoX6GUlcwl
3645,aapp_competition_test,0,596,6549,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3645\3645_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582871-yXiVSkThwIGdDKg8bZel
3160,aapp_competition_test,0,585,15957,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3160\3160_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,,,gen-1762582519-nW5Q0HJHP792vbOmd1MH
3316,aapp_competition_test,0,606,9538,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3316\3316_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582832-NifHdnSv1bYgEiy3JgPE
3723,aapp_competition_test,0,646,9103,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3723\3723_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582893-O6I1brWhTExzKvL0tHqu
3319,aapp_competition_test,0,725,7792,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3319\3319_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582980-WHrznPBDbxi6nDWvWN0F
3392,aapp_competition_test,0,585,7599,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3392\3392_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583028-A75k22Vb1yN0IOwMX4Pd
3924,aapp_competition_test,0,635,9115,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3924\3924_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582966-qlOvvjJb04Kiwd0xT7aU
3828,aapp_competition_test,0,521,11788,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3828\3828_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762582933-Xoom4ogorirtkY7yltvY
3632,aapp_competition_test,0,641,8092,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3632\3632_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583085-YwDJxQtRhFRgR2aYlHIz
3721,aapp_competition_test,0,651,6330,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3721\3721_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583154-ofl1HbYWO3uJKN6AF3DJ
3830,aapp_competition_test,0,416,4972,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3830\3830_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583205-wzBN8zCMLOHurjy64JGu
3078,aapp_competition_test,0,518,8457,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3078\3078_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583115-EzrWjPWoxQbdiZoVmuSj
3648,aapp_competition_test,0,752,8431,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3648\3648_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583123-KDUpni0uKiXHzsUzkMk2
3898,aapp_competition_test,0,531,5388,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3898\3898_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583244-XBuAzEk0LD7ZSqFnZAEe
3086,aapp_competition_test,0,936,6565,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3086\3086_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583314-8UMU4MlaR0BPbTYXQpvX
3457,aapp_competition_test,0,599,13102,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3457\3457_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583073-xwM8rtTLgv7UOYy5v1kL
3637,aapp_competition_test,0,781,7003,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3637\3637_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583326-EX8UmetzQd5JKC0eyjWv
3393,aapp_competition_test,0,691,8915,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3393\3393_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583266-clCrJLc1ACccooxS06lF
3325,aapp_competition_test,0,645,11277,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3325\3325_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583265-IogRCV3qibtr1xSb4Zb4
3927,aapp_competition_test,0,521,9195,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3927\3927_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583358-OZiA2uZd1xrQvNMaxzBp
3455,aapp_competition_test,0,651,12914,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3455\3455_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583312-xPK18Q3b00vJDb9bD00J
3829,aapp_competition_test,0,594,11667,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3829\3829_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583351-hcRPaTiVBaIuCSc71Nhz
3738,aapp_competition_test,0,596,12602,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3738\3738_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583341-8AEbx6kuqW5tvHLCxjVl
3390,aapp_competition_test,0,545,8891,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3390\3390_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583495-4iOMRxUwbrNl7WP1iXSL
3072,aapp_competition_test,0,573,7241,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3072\3072_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583549-GZ0DONhBoLwWgUspdlt3
3932,aapp_competition_test,0,434,4304,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3932\3932_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583680-DQfzLS6Q90iLvkZ72D9s
3452,aapp_competition_test,0,644,10688,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3452\3452_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583520-NsIZqoL4EDDwnVbH9mA9
3461,aapp_competition_test,0,586,2825,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3461\3461_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583756-wQ83A2td2qqFn0SGY41I
3326,aapp_competition_test,0,697,11372,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3326\3326_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583391-7tdm0IwUbBLQF4vt39QR
3741,aapp_competition_test,0,594,10265,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3741\3741_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583580-tJcPMicvuIfDx5bUcULV
3394,aapp_competition_test,0,737,6716,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3394\3394_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583702-MpW4c30v98KMzpIZHKlQ
3934,aapp_competition_test,0,481,1795,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3934\3934_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583845-f2DDAgvQsW9GZHFYr4Mn
3330,aapp_competition_test,0,722,8722,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3330\3330_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583685-2dWAmPZGfsZCyBIZDoZP
3832,aapp_competition_test,0,526,11197,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3832\3832_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583619-CTBw0J8E9NJ7asaXXCkU
3504,aapp_competition_test,0,706,6794,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3504\3504_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583760-12Uzj788IP41aZilXSz3
3651,aapp_competition_test,0,621,9625,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3651\3651_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583566-TGpSC9K8In2Ybjfg2JAY
3740,aapp_competition_test,0,517,7212,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3740\3740_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583827-Ub14YxQyEoAGMf58qugd
3395,aapp_competition_test,0,798,7034,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3395\3395_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583890-soj4rhvWLV9j41K3GGDM
3656,aapp_competition_test,0,568,12104,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3656\3656_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583801-BU8penAaZrncOSYfUKg9
3833,aapp_competition_test,0,635,11083,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3833\3833_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583834-fQm0LsPE32i58b45IIbv
3338,aapp_competition_test,0,730,9655,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3338\3338_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583875-xgLkfLvwQyVddDph9yqw
3464,aapp_competition_test,0,625,8585,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3464\3464_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583906-tVRDa6u4bxWpZYmUnp69
3836,aapp_competition_test,0,581,8550,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3836\3836_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583965-dCKBgeV6GuEiby7kAuTk
3744,aapp_competition_test,0,689,9697,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3744\3744_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583949-SX5Xq5M01sSVtAF8A66V
3465,aapp_competition_test,0,513,4490,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3465\3465_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762584153-4hEOqxU9OxZ9RhUZ35ei
3508,aapp_competition_test,0,580,12391,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3508\3508_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762583930-G3fhdQwJ8GyEIzauEaGF
3501,aapp_competition_test,0,509,5875,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3501\3501_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762584153-VtYLMwqX0ODhaGKyqoaR
3638,aapp_competition_test,0,719,17496,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3638\3638_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,,,gen-1762583938-AK0Z5iAPiVzJawIKuZlH
3331,aapp_competition_test,0,678,14426,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3331\3331_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762584095-8ecQTGMwbdqbga0tj7en
3838,aapp_competition_test,0,589,10269,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3838\3838_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762584243-M2B0lKeukbAwcBhyhBan
3659,aapp_competition_test,0,627,12397,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3659\3659_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762584198-BDEnmpwPKPIST9jcFNCN
3930,aapp_competition_test,0,610,11540,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3930\3930_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762584303-dwWe7PA810RM1zofMbOE
3402,aapp_competition_test,0,610,9855,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3402\3402_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762584353-rdk5r0zz1dYk2ZDHDukL
3746,aapp_competition_test,0,724,12685,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3746\3746_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762584219-NDuS0aNCaRtzaWQNYivo
3747,aapp_competition_test,0,640,6285,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3747\3747_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762584646-DhcIlKBuEPLsTMEKXTnz
3660,aapp_competition_test,0,673,8891,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3660\3660_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762584571-m2Id596H3LpWppJYxs2K
3933,aapp_competition_test,0,498,8927,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3933\3933_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762584565-Umm8BGJtGOG7L6Bqh6Ii
3340,aapp_competition_test,0,651,12347,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3340\3340_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762584491-ProXBVTrm7cN2M1ZKCKQ
3923,aapp_competition_test,0,561,7181,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3923\3923_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762584675-OXsHBwJBLhVpZQhuNp7j
3399,aapp_competition_test,0,723,11481,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3399\3399_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762584562-Bq9XIEbkVt2iDAoIJVNa
3514,aapp_competition_test,0,607,9418,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3514\3514_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762584636-BPeck2D3qYMtY0LSIADb
3469,aapp_competition_test,0,655,14159,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3469\3469_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762584540-pOcfBZMSRI8wLH6qAgu1
3339,aapp_competition_test,0,656,10143,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3339\3339_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762584678-gELgB1fDoYcpSyCvrxws
3400,aapp_competition_test,0,711,4666,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3400\3400_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,,,gen-1762584849-7ugApjHkBZlHFiZNE5VZ
3840,aapp_competition_test,0,668,8724,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3840\3840_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762584725-ncvUr2TjDYAgNcSVezat
3403,aapp_competition_test,0,734,1494,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3403\3403_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762585022-aKjDqjvx6Xesp9NpEdwS
3653,aapp_competition_test,0,528,6710,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3653\3653_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762584885-6azp0Kj6ZwIdXoIxW2TR
3517,aapp_competition_test,0,586,1975,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3517\3517_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762585046-tkk66BWG25lvwrZKmnOC
3743,aapp_competition_test,0,551,6160,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3743\3743_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762584907-G3UuypIn3UCTSV58Uopz
3735,aapp_competition_test,0,519,4711,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3735\3735_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762585117-Stj13fLeCGKlP0HM6vpV
3468,aapp_competition_test,0,684,12045,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3468\3468_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762584852-eCNLJ1nNUap6nivQ4FEC
3935,aapp_competition_test,0,610,9588,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3935\3935_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762584962-I1UvHY6Bar6EBEwLEPvs
3476,aapp_competition_test,0,576,8380,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3476\3476_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762585024-AnPi9dYxJZ45xJc3yQ55
3342,aapp_competition_test,0,763,2171,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3342\3342_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762585304-Q3oRtMQzzmMcYl8Z56Cr
3862,aapp_competition_test,0,605,7056,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3862\3862_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762585127-uYv3mL2bm29NOAZRSnBq
3512,aapp_competition_test,0,552,11829,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3512\3512_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762584879-JHCk3hlOuYT9sxYTjLbL
3664,aapp_competition_test,0,690,10146,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3664\3664_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762585079-aJwmhmGvVl7q7DPMcJcg
3839,aapp_competition_test,0,652,14719,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3839\3839_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,,,gen-1762584934-001mTW6xOlVkDEB0z815
3925,aapp_competition_test,0,601,10681,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3925\3925_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762585128-wszijIAQ00NeSSUUCces
3475,aapp_competition_test,0,723,7696,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3475\3475_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762585329-aY8ZioW4iZ9FJiO3ZxOo
3406,aapp_competition_test,0,686,8306,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3406\3406_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762585305-BYQ2SoIZxzKTvsZZQWJu
3863,aapp_competition_test,0,644,7046,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3863\3863_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762585420-PZ7TKbCsN6Z40FOXYoy0
3944,aapp_competition_test,0,616,4725,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3944\3944_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762585503-HOCjhm62idEs0mjM1NAF
3518,aapp_competition_test,0,649,8758,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3518\3518_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762585339-xKlDch0LnKOsmLfsViou
3344,aapp_competition_test,0,718,11652,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3344\3344_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762585252-4Fs0XwN20rby15ijywGa
3667,aapp_competition_test,0,713,2772,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3667\3667_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762585648-rkQE2kYxS3S3pKCjPzz8
3345,aapp_competition_test,0,681,6587,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3345\3345_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762585538-RUvcYhQ6BLpElJE7Z5VX
